id,original_language,genres,country,vote_average
thunderbolt+and+lightfoot+1974,en,28,US,6.6
the+great+king+1942,de,36,DE,7.0
bethlehem+2013,he,18,BE,5.5
an+american+carol+2008,en,35,US,4.1
w.+2008,en,18,US,6.0
postman+blues+1997,ja,80,JP,6.6
taxi+3+2003,fr,28,FR,5.5
birth+of+the+living+dead+2013,en,99,US,6.6
men+of+war+1994,en,28,US,5.5
employee+of+the+month+2006,en,35,US,5.4
license+to+wed+2007,en,35,AU,5.3
boiling+point+1990,ja,80,JP,6.6
kommissarie+spck+2010,en,35,SE,5.1
land+of+silence+and+darkness+1971,de,99,DE,7.5
cookie+1989,en,35,US,5.0
victor+and+the+secret+of+crocodile+mansion+2012,de,12,DE,6.4
adrenaline+drive+1999,ja,35,JP,7.3
fast+food+nation+2006,en,35,GB,5.9
dancing+outlaw+ii+jesco+goes+to+hollywood+1999,en,99,US,4.3
the+magic+sword+1962,en,12,US,4.2
grey+gardens+1975,en,99,US,7.2
andy+hardys+double+life+1942,en,35,US,5.5
starship+troopers+1997,en,12,US,6.7
super+inframan+1975,zh,12,HK,5.3
devils+diary+2007,en,18,,4.0
brigham+city+2001,en,80,US,7.3
into+the+deep+1994,en,99,CA,4.8
the+gunfight+at+dodge+city+1959,en,28,US,4.3
the+brave+1997,en,18,US,5.7
one+week+1920,en,35,US,7.8
lost+youth+1948,it,,,6.0
primal+fear+1996,en,80,US,7.4
blood+and+chocolate+2007,en,18,RO,5.5
the+blue+dahlia+1946,en,80,US,6.6
unlawful+entry+1992,en,80,JP,5.8
frontiers+2007,en,18,CH,6.0
becoming+jane+2007,en,18,GB,6.9
the+bleeding+house+2011,en,27,US,5.2
a+family+thing+1996,en,35,US,5.6
eat+2011,en,18,US,8.0
before+the+revolution+1964,it,10749,IT,7.1
fear+in+the+city+1981,it,,,0.0
coach+carter+2005,en,18,DE,7.3
letters+from+iwo+jima+2006,en,28,JP,7.2
the+groove+tube+1974,en,35,US,5.3
lightning+in+a+bottle+2004,en,,,9.0
so+fine+1981,en,35,US,4.9
send+me+no+flowers+1964,en,35,US,5.9
step+up+2+the+streets+2008,en,10402,US,6.5
a+five+star+life+2013,en,18,IT,5.5
a+king+in+new+york+1957,en,35,GB,7.1
the+last+exorcism+2010,en,27,US,5.6
a+patriotic+man+2013,fi,18,FI,6.5
les+misrables+1935,en,18,US,7.2
for+a+handful+of+kisses+2014,es,18,ES,5.4
rudderless+2014,en,10402,US,7.4
babylon+5+the+lost+tales+-+voices+in+the+dark+2007,en,28,US,6.4
white+fang+1991,en,28,US,6.5
falling+in+love+again+1980,en,18,US,6.1
flesh+and+the+devil+1926,en,18,US,7.9
aashiqui+2+2013,hi,18,IN,6.8
hope+floats+1998,en,18,US,5.8
with+heart++soul+2009,el,18,CY,8.0
three+strangers+1946,en,53,US,6.2
something+wild+1986,en,28,US,6.5
the+runaways+2010,en,18,US,6.3
quinceaera+2006,it,18,US,7.0
lake+placid+1999,en,27,US,5.5
heads+1994,en,10770,US,0.0
auditiontalent+competition+1964,cs,10402,CZ,5.6
isadora+1968,en,18,FR,6.2
a+private+function+1984,en,35,,5.8
the+long+ride+home+2003,en,28,,0.0
sayonara+1957,en,18,US,5.4
star+maps+1997,en,35,,5.3
unstoppable+2004,en,28,US,4.9
the+island+of+dr.+moreau+1996,en,14,US,4.6
noise+2004,en,53,,8.0
the+intouchables+2011,fr,18,FR,8.2
the+gangs+all+here+1943,en,35,US,6.6
psycho+ii+1983,en,27,US,6.0
whats+your+number+2011,en,35,US,6.2
easy+money+ii+2012,sv,80,DE,5.9
a+prayer+for+the+dying+1987,en,80,GB,6.1
rocky+balboa+2006,en,18,US,6.5
gabrielle+2005,fr,28,DE,6.0
the+grump+2014,fi,18,FI,7.6
rollerball+1975,en,12,GB,6.0
trophy+wife+2010,fr,35,FR,6.1
the+wise+kids+2011,en,18,US,6.4
wholly+moses+1980,en,35,,4.9
a+millionaire+for+christy+1951,en,35,US,7.3
investigation+of+a+citizen+above+suspicion+1970,it,18,IT,7.9
hide+in+plain+sight+1980,en,18,US,5.8
stone+reader+2002,en,,,7.3
the+last+blitzkrieg+1959,en,10752,US,4.5
a+story+of+yonosuke+2013,ja,18,JP,7.2
paradise+1991,en,18,US,5.6
the+bench+2000,da,18,SE,7.2
the+good_+the+bad_+the+weird+2008,ko,28,KR,7.1
gladiator+1992+1992,en,28,US,5.7
into+the+west+1992,en,12,IE,6.8
all+the+invisible+children+2005,fr,18,FR,7.3
from+hell+2001,en,27,CZ,6.6
the+decline+of+the+american+empire+1986,fr,35,CA,6.8
mardock+scramble+the+second+combustion+2011,ja,16,JP,6.4
m.+butterfly+1993,en,18,US,6.6
anne+of+the+thousand+days+1969,en,18,GB,7.0
chelsea+girls+1966,en,,US,6.6
dogville+2003,da,80,DK,7.6
dawn+of+the+dead+2004,en,14,US,6.8
dodeska-den+1970,ja,18,JP,6.7
z+channel+a+magnificent+obsession+2004,en,36,US,7.4
feds+1988,en,28,US,5.7
dead+of+the+nite+2013,en,27,GB,2.3
bernard+and+doris+2006,en,35,GB,6.4
unknown+2011,en,28,FR,6.5
black+venus+2010,fr,36,FR,7.0
curdled+1996,en,35,US,6.2
water+lilies+2007,fr,18,FR,6.0
hannah+and+her+sisters+1986,en,35,US,7.6
bratz+2007,en,35,US,5.1
leadbelly+1976,en,18,US,6.5
boys+town+1938,en,18,US,6.6
end+game+2006,en,28,CA,5.3
disraeli+1929,en,36,US,4.3
the+food+of+the+gods+1976,en,27,US,4.9
the+grudge+2004,en,27,JP,5.8
anthony+zimmer+2005,fr,18,FR,6.5
in+your+hands+2010,fr,18,FR,6.1
single+white+female+2+the+psycho+2005,en,53,US,4.0
baron+blood+1972,it,27,DE,6.3
hatari+1962,en,28,US,6.2
the+fearless+freaks+2005,en,10402,,7.1
black+or+white+2014,en,18,US,6.5
the+girl+who+kicked+the+hornets+nest+2009,sv,28,SE,7.0
play+misty+for+me+1971,en,80,US,6.5
mauvais+sang+1986,fr,80,FR,6.9
je+taime_+je+taime+1968,fr,878,FR,6.3
the+belles+of+st.+trinians+1954,en,35,GB,6.4
septien+2011,en,35,US,5.3
the+private+eyes+1980,en,35,,6.9
the+new+world+2005,en,18,US,6.4
silent+night+2012,en,35,CA,4.8
see+this+movie+2004,en,35,US,0.0
glue+2006,en,18,AR,6.2
uncle+boonmee+who+can+recall+his+past+lives+2010,th,35,TH,6.5
peter+pan+1960,en,35,,7.3
hell+and+high+water+1954,en,28,US,4.7
starred+up+2013,en,18,IE,7.1
the+sound+barrier+1952,en,18,GB,5.5
million+dollar+mystery+1987,en,35,US,4.5
stopped+on+track+2011,de,18,DE,6.3
le+grand+amour+1969,fr,35,FR,6.0
ghosts+of+mars+2001,en,28,US,4.8
mary+stevens+m.d.+1933,en,18,US,7.0
pride++prejudice+2005,en,18,FR,7.8
leave+her+to+heaven+1945,en,18,US,7.0
jupiters+wife+1995,en,,,0.0
david+cross+let+america+laugh+2003,en,35,US,5.9
an+american+girl+mckenna+shoots+for+the+stars+2012,en,10751,CA,6.7
yossi+2012,he,18,IL,6.8
dr.+bronners+magic+soapbox+2007,en,99,,6.0
the+matador+2008,en,99,US,0.0
the+devils+double+2011,en,18,NL,6.5
the+inheritance+2003,da,18,GB,7.0
louis++luca+and+the+snow+machine+2013,no,10751,NO,6.5
the+wedding+ringer+2015,en,35,US,6.5
indiana+jones+and+the+last+crusade+1989,en,12,US,7.6
pal+joey+1957,en,35,US,5.9
do+you+remember+dolly+bell+1981,bs,35,BA,7.3
chang+a+drama+of+the+wilderness+1927,en,12,US,6.7
october+baby+2011,en,18,US,6.8
a+foreign+affair+2003,en,35,,5.8
agnes+browne+1999,en,18,,6.3
r.i.p.d.+2013,en,14,US,5.4
the+passion+of+the+christ+2004,en,18,US,6.9
angus_+thongs+and+perfect+snogging+2008,en,35,GB,6.4
shooter+2007,en,28,US,6.9
they+came+to+cordura+1959,en,28,US,6.2
hitchcock+2012,en,18,US,6.3
according+to+spencer+2001,en,35,,4.0
the+mob+1951,en,80,US,6.0
titan+a.e.+2000,en,16,US,6.3
life+and+debt+2003,en,99,,6.3
kivenpyrittjn+kyl+1995,en,,,6.7
not+easily+broken+2009,en,18,US,6.3
pearl+jam+twenty+2011,en,99,US,8.1
the+adventures+of+hercules+1985,en,35,US,5.4
mother+2009,ko,80,KR,7.6
my+wife+is+a+gangster+2001,ko,28,KR,6.1
robocop+2+1990,en,28,US,5.6
night+terrors+1993,en,27,,4.6
demoted+2011,en,35,US,5.1
8th+wonderland+2008,en,18,FR,5.5
shes+the+man+2006,en,35,US,6.4
love+potion+no.+9+1992,en,35,US,5.4
speedway+junky+1999,en,10749,US,5.2
lord+jim+1965,en,28,GB,6.8
roads+to+koktebel+2003,en,18,RU,6.8
mexican+hayride+1948,en,35,US,6.0
the+specials+2000,en,28,US,5.5
in+the+mouth+of+madness+1994,en,27,US,7.1
hideaway+le+refuge+2009,fr,18,FR,6.2
brother+2+2000,ru,18,RU,7.2
a+hijacking+2012,da,53,DK,6.7
welcome+to+the+dollhouse+1995,en,35,US,6.9
the+comedians+of+comedy+2005,en,35,,7.1
camelot+1967,en,12,US,6.4
closed+curtain+2013,fa,18,IR,7.4
the+butcher+boy+1997,en,35,GB,6.7
last+summer+in+the+hamptons+1995,en,,,0.0
richard+iii+1912,en,18,FR,0.0
the+challenge+1970,en,18,US,0.0
dead+mans+letters+1986,ru,878,RU,6.9
far+from+home+the+adventures+of+yellow+dog+1995,en,28,US,5.6
black+and+white+1968,en,,FI,3.5
more+1998,xx,16,US,7.9
the+trouble+with+the+truth+2011,en,18,US,6.3
pina+2011,de,99,FR,7.3
the+lower+depths+1936,fr,10749,FR,7.6
ratcatcher+1999,en,18,GB,7.5
the+factory+2012,en,80,US,5.5
the+fox+and+the+hound+1981,en,12,US,7.0
carnosaur+3+primal+species+1996,fr,28,US,5.0
double+harness+1933,en,18,US,8.0
downstairs+1932,en,18,US,6.6
lassoci+1979,en,35,,6.0
the+end+of+violence+1997,en,18,FR,5.1
the+little+thief+1988,fr,10749,FR,5.8
beyond+the+mat+1999,en,99,US,7.8
four+sons+1928,en,10752,US,6.8
the+sting+ii+1983,en,28,US,4.5
ninja+2+1963,ja,28,JP,6.3
diva+1981,fr,28,FR,6.7
mans+favorite+sport+1964,en,35,US,5.8
somewhere+in+palilula+2012,en,,RO,5.0
keeping+up+with+the+steins+2006,en,35,US,5.2
35+shots+of+rum+2009,fr,18,FR,6.5
spin+2007,en,35,US,5.8
two-lane+blacktop+1971,en,18,US,6.7
the+kings+of+summer+2013,en,35,US,7.0
the+big+sleep+1978,en,18,GB,6.0
second+honeymoon+1937,en,35,US,6.7
the+mark+of+cain+2000,en,99,,7.3
badmaash+company+2010,hi,35,IN,5.6
hostage+2005,en,9648,DE,6.2
clay+pigeons+1998,en,35,DE,6.3
a+long+way+down+2014,en,35,GB,6.2
secret+society+2000,en,28,DE,0.0
the+new+land+1972,sv,18,SE,6.9
cinema+komunisto+2010,sr,99,RS,5.0
moon+of+the+wolf+1972,en,27,US,5.4
bully+2011,en,18,US,7.2
zone+39+1996,en,878,AU,5.0
sawdust+and+tinsel+1953,sv,18,SE,7.3
ajami+2009,he,80,IL,6.8
even+dwarfs+started+small+1970,de,35,DE,6.6
the+juror+1996,en,18,US,5.5
closer+2004,en,18,US,6.7
osmosis+jones+2001,en,12,US,6.0
battle+for+the+planet+of+the+apes+1973,en,28,US,5.5
shadow+of+the+eagle+2005,fi,,,1.0
a+friend+of+mine+2006,de,18,DE,7.5
shadowlands+1993,en,18,GB,6.8
pig+hunt+2008,en,28,US,4.9
long+john+silver+1954,en,28,AU,6.3
on+the+double+1961,en,28,US,7.5
donnie+darko+2001,en,14,US,7.7
east+is+east+1999,en,35,GB,6.5
the+wedding+waltz+1988,fi,18,FI,7.7
romantics+anonymous+2010,fr,18,BE,6.4
all+the+pretty+horses+2000,en,18,US,5.8
one+way+passage+1932,en,35,US,6.7
his+new+profession+1914,en,35,,5.6
roxie+hart+1942,en,35,,7.0
daydream+nation+2010,en,18,CA,5.8
with+fire+and+sword+1999,pl,12,PL,6.7
my+son+the+fanatic+1997,en,18,GB,4.7
the+song+of+ceylon+1934,en,,GB,5.0
prosperos+books+1991,en,18,GB,6.5
measuring+the+world+2012,de,18,DE,5.6
the+mercenary+1968,it,28,IT,7.5
united+2003,no,35,NO,5.4
by+the+sea+1915,en,35,US,5.4
shepard++dark+2012,en,99,,6.0
the+trumpet+of+the+swan+2001,en,16,US,5.1
the+marriage+of+maria+braun+1979,de,10752,DE,7.1
the+softening+of+the+egg+1975,sv,35,SE,5.3
the+secret+life+of+walter+mitty+2013,en,12,US,7.0
double_+double_+toil+and+trouble+1993,en,10751,US,6.0
nothing+lasts+forever+1984,en,878,US,7.1
the+messenger+the+story+of+joan+of+arc+1999,fr,12,FR,6.2
burden+of+dreams+1982,en,99,US,7.7
burglar+1987,en,80,CA,5.0
madadayo+1993,ja,18,JP,7.4
earthlings+2005,en,99,,7.6
burton+and+taylor+2013,en,18,GB,6.2
razorback+1984,en,27,AU,5.6
spring+fever+1927,en,35,US,0.0
the+crow+iv+wicked+prayer+2005,en,28,US,3.1
dr.+terrors+house+of+horrors+1965,en,27,GB,5.9
fighting+elegy+1966,ja,28,JP,7.1
canvas+2006,en,18,US,6.1
doa+dead+or+alive+2006,en,12,DE,5.0
sunnyside+1919,en,35,,6.4
elvis+meets+nixon+1997,en,18,US,6.6
legend+of+the+red+dragon+1994,cn,35,HK,6.3
princesses+2005,es,18,ES,6.9
sparks+2013,en,28,US,4.9
angel+2007,en,10749,FR,5.3
the+square+2013,ar,99,GB,7.8
let+the+right+one+in+2008,sv,27,SE,7.5
empire+2002,en,28,US,6.4
wishful+thinking+1996,en,35,US,5.5
home+for+the+holidays+1995,en,35,US,6.3
the+sheltering+sky+1990,en,12,IT,6.4
the+beaver+2011,en,18,AE,6.2
the+old+dark+house+1932,en,18,US,6.7
were+no+angels+1955,en,10749,US,6.9
glengarry+glen+ross+1992,en,80,US,7.5
susannah+of+the+mounties+1939,en,10751,US,5.6
pp+le+moko+1937,fr,28,FR,7.6
the+big+steal+1949,en,10749,US,6.3
fifty+shades+of+grey+2015,en,18,US,5.2
the+young+lions+1958,en,28,US,6.4
let+the+bullets+fly+2010,zh,28,CN,7.1
dead+or+alive+final+2002,ja,28,JP,5.3
remarkable+power+2008,en,35,US,5.0
chill+2007,en,27,US,3.5
khrustalyov_+my+car+1998,ru,,RU,5.3
arsne+lupin+returns+1938,en,9648,US,6.5
taxi+for+tobruk+1961,fr,36,DE,6.3
the+jeffrey+dahmer+files+2013,en,99,US,5.6
parked+2010,en,18,FI,6.7
blow+dry+2001,en,35,DE,5.8
the+flowers+of+st.+francis+1950,it,36,IT,6.2
two+way+stretch+1960,en,28,GB,6.6
lifes+a+breeze+2013,en,18,IE,6.0
anastasia+1997,en,16,US,7.4
the+missing+star+2006,en,,,6.6
the+lone+ranger+1956,en,12,US,6.1
territories+2010,en,53,FR,5.4
secrets+of+women+1952,sv,18,SE,6.0
crime+and+punishment+2002,fr,18,US,7.3
at+war+with+the+army+1950,en,35,US,5.1
a+perfect+getaway+2009,en,53,US,6.2
butterfield+8+1960,en,18,US,5.4
the+last+unicorn+1982,en,14,DE,7.0
pulp+1972,en,9648,,6.3
big+eden+2000,en,18,US,6.1
ten+minutes+older+the+cello+2002,ru,878,FR,6.6
mr.+jones+2013,en,27,,4.6
kangaroo+jack+2003,en,35,AU,4.3
12+days+of+terror+2005,en,18,,5.2
the+secret+of+convict+lake+1951,en,37,US,4.8
turks++caicos+2014,en,53,GB,6.5
johnny+mad+dog+2008,en,18,LR,6.8
san+pietro+1945,en,10752,US,6.4
down+in+the+valley+2005,en,18,US,6.0
monsieur++hulots+holiday+1953,fr,35,FR,7.3
its+all+true+1993,en,99,,7.5
the+sea+chase+1955,en,28,US,5.6
sleepless+in+seattle+1993,en,35,US,6.5
the+adventures+of+milo+and+otis+1986,ja,12,JP,6.7
pageant+2008,en,99,US,5.3
drunken+tai+chi+1984,cn,28,,6.5
commune+2005,en,,US,7.8
fugitives+2000,en,,,0.0
herods+law+1999,es,35,MX,7.7
the+steel+helmet+1951,en,18,US,7.0
appointment+in+tokyo+1945,en,99,US,0.0
i+hope+they+serve+beer+in+hell+2009,en,35,,5.7
revengers+tragedy+2002,en,35,GB,3.8
strange+bedfellows+1965,en,35,US,6.8
the+pickle+1993,en,35,US,4.8
doghouse+2009,en,35,GB,6.0
passage+to+marseille+1944,en,12,US,6.4
w.w.+and+the+dixie+dancekings+1975,en,35,US,5.5
arachnophobia+1990,en,35,US,6.2
piranha+1978,en,27,US,5.7
liberty+stands+still+2002,en,53,CA,5.6
davy+crockett_+king+of+the+wild+frontier+1955,en,28,US,5.9
real+genius+1985,en,35,US,6.6
maradona+by+kusturica+2008,en,99,ES,5.8
arsenic+and+old+lace+1944,en,35,US,7.4
cloud+9+2008,de,18,DE,5.6
the+brothers+solomon+2007,en,35,US,4.9
trek+nation+2011,en,99,US,7.0
armageddon+1998,en,28,US,6.5
sun+kissed+2012,en,99,,0.0
night+falls+on+manhattan+1996,en,18,US,6.6
s.+darko+2009,en,53,US,3.6
the+angels+share+2012,en,18,BE,7.0
gothic+1986,en,18,GB,5.8
tom+horn+1980,en,28,US,6.9
haunted+castle+2001,en,16,,5.0
margaret+cho+im+the+one+that+i+want+2000,en,35,US,8.7
orchestra+rehearsal+1978,it,10769,DE,5.5
breaking+point+2009,en,28,US,4.9
the+pink+panther+1963,en,35,US,6.9
freeze+me+2000,ja,18,JP,5.5
the+legacy+1978,en,27,GB,5.3
the+anna+nicole+smith+story+2007,en,,,4.0
stealth+2005,en,28,US,4.9
the+pit+and+the+pendulum+1961,en,14,US,6.9
clue+1985,en,35,US,7.1
the+girl+from+the+naked+eye+2012,en,28,US,4.3
duelist+2005,ko,28,KR,6.2
a+spell+to+ward+off+the+darkness+2013,en,10402,,7.2
cinderella+2002,en,16,JP,6.0
house+ii+the+second+story+1987,en,14,US,5.0
possible+loves+2001,pt,18,,6.4
846+2011,en,18,US,6.5
a+night+in+the+show+1915,en,35,US,6.2
godzillas+revenge+1969,ja,14,JP,4.4
the+holy+innocents+1984,es,18,ES,7.6
just+a+sigh+2013,en,18,FR,6.6
espions+2009,fr,18,FR,5.9
rabid+1977,en,27,CA,6.4
devils+knot+2013,en,80,US,5.7
chunhyang+2000,ko,18,KR,6.8
the+black+balloon+2008,en,18,AU,6.7
the+mummys+curse+1944,en,27,US,6.9
shaolin+2011,cn,28,CN,6.5
16+years+of+alcohol+2003,en,80,GB,6.8
cliffords+really+big+movie+2004,ab,12,,5.1
messages+deleted+2009,en,27,CA,4.8
greetings+1968,en,35,,5.2
don+quixote+1992,en,18,ES,6.6
the+survivors+1983,en,18,US,5.7
the+legend+ii+1993,en,12,HK,6.4
branded+2012,en,878,RU,4.6
world+on+a+wire+1973,de,80,DE,7.2
in+the+line+of+duty+the+f.b.i.+murders+1988,en,80,,6.0
freaky+friday+2003,en,35,US,6.0
margaret+cho+assassin+2005,en,35,US,7.0
inspector+palmus+error+1960,fi,,FI,6.0
homesick+2005,fi,18,FI,5.5
the+cranes+are+flying+1957,ru,18,RU,7.9
gimme+shelter+2013,en,18,US,6.4
mum++dad+2008,en,27,GB,6.3
dark+water+2005,en,18,US,5.3
barbarella+1968,en,878,US,5.7
the+second+civil+war+1997,en,18,US,4.7
hanna+2011,en,28,DE,6.5
a+dark+truth+2012,en,28,CA,5.3
annabelle+2014,en,27,US,5.5
the+strength+of+water+2009,en,,,6.5
sink+the+bismarck+1960,en,28,GB,6.7
lucas+1986,en,35,US,6.4
peace_+propaganda++the+promised+land+2005,en,99,US,6.4
the+central+park+five+2012,en,99,US,6.8
the+deal+2003,en,35,GB,6.0
the+thing+from+another+world+1951,en,27,US,6.9
wagners+dream+2012,en,99,,5.0
where+is+fred+2006,de,35,DE,6.1
zatichi+the+blind+swordsman+1989,ja,28,JP,6.2
hitler+a+film+from+germany+1977,de,99,DE,7.6
innocence+2014,en,53,US,4.3
two+plus+two+2012,es,35,AR,5.6
aliens+1986,en,27,GB,7.7
good+bye_+lenin+2003,de,35,DE,7.4
a+christmas+carol+1997,en,16,US,5.7
running+out+of+time+1999,cn,18,HK,7.5
the+brotherhood+1968,en,28,US,5.4
murder+on+a+sunday+morning+2001,fr,80,FR,7.7
bangkok+dangerous+1999,th,53,TH,6.1
serving+sara+2002,en,35,DE,5.0
eaten+alive+1980,it,12,IT,4.9
lilies+of+the+field+1963,en,35,US,6.7
xxx+2002,en,28,US,5.8
dollman+vs.+demonic+toys+1993,en,27,US,4.2
jaguar+1967,en,,,5.5
come+september+1961,en,35,US,6.9
mr.+hollands+opus+1995,en,10402,US,6.9
hillsborough+1996,en,18,,4.0
guinevere+1999,en,18,US,5.9
the+art+of+dying+2000,es,27,,5.0
rich+and+famous+1981,en,18,US,4.9
hey+happy+2001,en,35,,3.4
the+orphanage+2007,es,27,ES,7.1
curse+of+the+golden+flower+2006,zh,28,CN,6.6
any+questions+for+ben+2012,en,35,AU,6.2
stop-loss+2008,en,18,US,6.1
the+miracle+of+bern+2003,de,18,DE,6.1
illuminata+1998,en,18,ES,6.3
open+your+eyes+1997,es,18,ES,7.4
the+wild+life+1984,en,35,US,6.4
the+best+of+times+2002,zh,,TW,7.0
a+tale+of+two+sisters+2003,ko,18,KR,7.0
lampaansyjt+1972,en,18,,5.0
u+pana+boga+za+piecem+1998,pl,35,PL,6.8
twin+sitters+1994,en,35,US,6.2
i+married+a+witch+1942,en,35,US,6.8
the+trail+beyond+1934,en,28,US,4.1
the+tourist+2010,en,28,GB,6.0
the+flame+of+new+orleans+1941,en,35,US,4.8
kings+of+the+road+1976,de,18,DE,7.1
mysteries+of+lisbon+2010,pt,9648,PT,6.9
i+hate+but+love+1962,ja,10749,JP,7.3
the+big+animal+2000,pl,,PL,7.6
leon+the+professional+1994,fr,53,FR,8.2
cherry+2011,en,35,,6.5
on+a+clear+day+you+can+see+forever+1970,en,28,US,6.0
armadillo+2010,da,99,DK,7.0
push+2009,en,28,US,5.9
quick+change+1990,en,35,US,6.3
jodhaa+akbar+2008,hi,28,IN,7.6
waydowntown+2000,en,35,CA,6.0
sllskapsresan+ii+-+snowroller+1985,sv,35,SE,5.2
american+swing+2008,en,99,US,4.3
king+solomons+mines+2004,en,28,DE,5.2
dickie+roberts+former+child+star+2003,en,35,US,5.1
no+strings+attached+2011,en,35,US,6.1
bring+it+on+in+it+to+win+it+2007,en,35,US,5.9
vengeance+valley+1951,en,28,US,4.0
turkish+passion+1994,es,18,ES,5.2
megaforce+1982,en,12,HK,3.5
hermans+house+2012,en,99,,4.6
mezzo+forte+2000,ja,16,,6.0
american+gun+2005,en,18,US,5.4
sahara+2005,en,28,DE,5.7
the+retrieval+2013,en,37,US,6.4
zombies+of+the+stratosphere+1952,en,878,US,4.5
the+buccaneer+1958,en,12,US,5.8
the+good+girl+2002,en,18,NL,6.1
i+cant+sleep+1994,fr,18,FR,5.0
2am+the+smiling+man+2013,en,27,,6.6
nightmare+alley+1947,en,18,US,7.4
peter+ibbetson+1935,en,10749,US,5.6
remember+my+name+1978,en,18,US,5.7
melbourne+2014,fa,18,IR,6.2
thirteen+2003,en,80,US,6.6
the+thing+terror+takes+shape+1998,en,99,US,8.9
cabbage+soup+1981,fr,35,FR,6.3
a+beautiful+life+2008,en,18,US,0.0
180+south+conquerors+of+the+useless+2010,en,35,,6.6
istanbul+1985,nl,,,0.0
flawless+1999,en,35,US,5.9
destroyer+1943,en,12,US,7.4
beach+blanket+bingo+1965,en,35,US,7.0
loft+2005,ja,27,JP,5.9
invasion+u.s.a.+1985,en,28,US,5.3
breaking+the+maya+code+2008,en,99,,5.3
thunderbirds+are+go+1966,en,16,GB,5.9
i+stand+alone+1998,fr,18,FR,7.5
blackrock+1997,en,18,AU,6.6
teenage+caveman+2002,en,35,US,3.4
kiki+1926,en,35,US,0.0
cat+ballou+1965,en,35,US,6.5
willy+wonka++the+chocolate+factory+1971,en,10751,US,7.4
tango+1998,es,18,AR,6.8
bedazzled+1967,en,14,GB,6.3
the+universe+of+keith+haring+2009,en,99,,5.8
the+wave+2008,de,18,DE,7.5
madame+bovary+1949,en,18,US,6.3
the+pearls+of+the+crown+1937,fr,35,FR,5.3
nancy+drew+detective+1938,en,35,US,7.5
variety+lights+1950,it,10749,IT,6.6
cleanflix+2010,en,99,US,6.4
restless+2000,fi,10749,FI,5.2
dont+tempt+me+2001,es,35,ES,5.9
steal+this+film+2006,en,99,,5.0
in+a+lonely+place+1950,en,18,US,7.5
superclsico+2011,da,35,DK,6.3
popeye+1980,en,28,US,5.3
the+secret+adventures+of+tom+thumb+1993,en,16,GB,7.1
jonas+2012,de,35,DE,5.4
its+not+me_+i+swear+2008,fr,35,CA,6.9
society+1989,en,35,US,6.6
the+loveless+1981,en,18,US,5.7
dallas+-+war+of+the+ewings+1998,en,18,,4.9
the+web+of+death+1976,en,28,HK,5.3
the+girl+by+the+lake+2007,en,9648,IT,6.7
beer+1985,en,35,,6.0
the+uninvited+1944,en,18,US,7.0
burial+ground+1981,it,27,IT,5.3
local+hero+1983,en,35,GB,7.0
twice+upon+a+time+2012,fr,18,FR,6.2
the+patent+leather+kid+1927,en,10752,US,0.0
the+beast+with+five+fingers+1946,en,53,US,6.8
lady+windermeres+fan+1925,en,35,US,8.5
memory+lane+2010,en,18,FR,5.0
cockneys+vs+zombies+2012,en,35,GB,5.8
the+fallen+2004,en,18,DE,5.5
hunky+dory+2011,en,10402,GB,5.5
the+devil-doll+1936,en,27,US,6.7
stacys+knights+1983,en,18,US,0.0
the+leopard+son+1996,en,99,NL,0.0
cobra+1986,en,28,US,5.6
suspicion+1941,en,9648,US,7.1
come_+sweet+death+2000,de,35,AT,7.4
cat+soup+2001,ja,14,JP,7.4
the+piano+tuner+of+earthquakes+2005,en,10749,FR,6.1
chocolate+strawberry+vanilla+2013,en,27,AU,6.1
juwanna+mann+2002,en,35,US,4.2
dzhamilya+1969,ru,10752,RU,5.5
the+string+2009,fr,10749,FR,6.4
solyaris+1968,ru,10770,RU,8.0
starry+eyes+2014,en,27,US,5.9
my+kidnapper+2010,en,,,0.0
la+bamba+1987,en,18,US,6.8
the+groundstar+conspiracy+1972,en,28,CA,6.1
whos+the+caboose+1997,en,35,US,6.8
king+arthur+2004,en,12,IE,6.1
the+oil_+the+baby+and+the+transylvanians+1981,ro,80,RO,0.0
franklyn+2008,en,18,FR,5.9
the+last+days+2013,es,878,ES,5.6
the+last+circus+2010,es,28,FR,6.6
wait+until+dark+1967,en,27,US,7.5
blacula+1972,en,27,US,5.7
miss+march+2009,en,35,US,5.4
wall+street+money+never+sleeps+2010,en,18,US,5.8
the+trial+1962,en,80,FR,7.4
the+creation+of+the+humanoids+1962,en,878,US,5.6
the+twilight+saga+eclipse+2010,en,12,US,5.9
honkytonk+man+1982,en,37,US,5.4
tales+of+terror+from+tokyo+and+all+over+japan+the+movie+2004,fr,27,JP,5.5
the+stars+fell+on+henrietta+1995,en,18,US,6.6
the+english+teacher+2013,en,35,US,5.8
these+amazing+shadows+2011,en,99,US,7.5
loving+leah+2009,en,18,US,5.7
the+lawnmower+man+1992,en,27,GB,5.4
shaolin+soccer+2001,cn,28,CN,6.6
friendship+2010,de,35,DE,6.6
ex-lady+1933,en,35,US,5.6
birthday+girl+2001,en,35,GB,6.1
the+original+kings+of+comedy+2000,en,35,US,6.5
camila+1984,es,18,ES,7.0
ballad+of+a+soldier+1959,ru,18,RU,8.1
svampe+1990,en,,,0.0
the+red+balloon+1956,en,14,FR,7.7
lola+1961,fr,18,FR,7.3
my+kingdom+2011,en,18,CN,4.0
